id;malha;errom;auto;errop;valor_dirf;dif_dirf;rend_total;rend_tributavel;base_calculo;trabalho;aluguel;rend_capital;autonomo;livro_caixa;rural;ganho_capital;exterior;outros_rend;rend_isento;rend_exclusivo;contrib_prev;dependentes_ded;pensao_alimenticia;pensao_alimenticia_ded;geducativos;geducativos_ded;gmedicos;gmedicos_ded;aliquota;aliquota_efetiva;imposto_devido;imposto_devido2;resultado_decl;iap;iar;tipo_decl;completa;deducao;idade;sexo;casado;dependentes;alimentandos;estado;municipio;ocupacao;natureza;obito;bens_ant;bens;dividas_ant;dividas
550.00;0.00;0.00;0.00;0.00;42241.00;0.00;64710.00;42241.00;33793.00;64710.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19598.00;2870.00;0.00;0.00;0.00;0.00;0.00;0.00;326.00;0.00;7.50;0.01;820.00;820.00;-214.00;0.00;214.00;1;0;8448.00;65.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
551.00;0.00;0.00;0.00;0.00;29708.00;0.00;56974.00;29708.00;23163.00;56942.00;0.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;24751.00;2514.00;0.00;2275.00;0.00;0.00;0.00;0.00;4270.00;4270.00;7.50;0.00;23.00;23.00;-490.00;0.00;490.00;2;1;6545.00;84.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
552.00;0.00;0.00;0.00;0.00;0.00;0.00;3294.00;0.00;0.00;0.00;0.00;3294.00;0.00;0.00;0.00;0.00;0.00;0.00;3289.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;1;0.00;32.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
553.00;0.00;0.00;0.00;0.00;523584.00;0.00;682975.00;534645.00;472193.00;557669.00;0.00;25801.00;0.00;0.00;0.00;0.00;0.00;99503.00;437.00;147891.00;43176.00;6825.00;0.00;0.00;7347.00;3561.00;8889.00;8889.00;27.50;0.18;119420.00;119120.00;10782.00;10782.00;0.00;2;1;62452.00;56.00;0;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
554.00;0.00;0.00;0.00;0.00;41464.00;0.00;44313.00;41464.00;31180.00;44313.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2848.00;4442.00;2275.00;0.00;0.00;7076.00;3561.00;6.00;6.00;0.50;0.02;624.00;624.00;-315.00;0.00;315.00;2;1;10284.00;26.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
555.00;0.00;0.00;0.00;0.00;170238.00;0.00;200835.00;170238.00;143254.00;180816.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20019.00;9441.00;21156.00;18388.00;6825.00;0.00;0.00;0.00;0.00;1770.00;1770.00;27.50;0.16;28962.00;28962.00;1586.00;1586.00;0.00;2;1;26984.00;53.00;0;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
556.00;0.00;0.00;0.00;0.00;42982.00;0.00;46390.00;42982.00;34385.00;46390.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3407.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.02;900.00;900.00;-1289.00;0.00;1289.00;1;0;8596.00;58.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
557.00;0.00;0.00;0.00;0.00;98908.00;0.00;98908.00;98908.00;82154.00;98908.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7114.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.12;12160.00;12160.00;5166.00;5166.00;0.00;1;0;16754.00;43.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
558.00;0.00;0.00;0.00;0.00;65962.00;0.00;70350.00;65962.00;31675.00;70350.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;789.00;3598.00;6285.00;6825.00;5988.00;5988.00;7474.00;3561.00;11626.00;11626.00;7.50;0.01;662.00;662.00;-5535.00;0.00;5535.00;3;1;34287.00;41.00;1;1;3.00;1.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
559.00;0.00;0.00;0.00;0.00;0.00;0.00;3662.00;0.00;0.00;0.00;0.00;3662.00;0.00;0.00;0.00;0.00;0.00;0.00;3659.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;27.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
560.00;0.00;0.00;0.00;0.00;30612.00;0.00;52465.00;30612.00;20727.00;32644.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19820.00;19820.00;2032.00;2634.00;4550.00;0.00;0.00;2700.00;2700.00;0.00;0.00;0.00;0.00;0.00;0.00;-441.00;0.00;441.00;2;1;9884.00;33.00;0;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
561.00;0.00;0.00;0.00;0.00;52855.00;0.00;69490.00;52810.00;42248.00;69490.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12909.00;3769.00;5987.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.03;2079.00;2079.00;-710.00;0.00;710.00;3;0;10562.00;54.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
562.00;0.00;0.00;0.00;0.00;45070.00;0.00;48370.00;45070.00;31018.00;48370.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3299.00;5057.00;4550.00;0.00;0.00;4832.00;3561.00;882.00;882.00;7.50;0.01;612.00;612.00;-65.00;0.00;65.00;1;1;14052.00;35.00;1;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
563.00;0.00;0.00;0.00;0.00;104357.00;0.00;110626.00;104357.00;87603.00;110626.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6269.00;7686.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.12;13658.00;13658.00;-928.00;0.00;928.00;3;0;16754.00;38.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
564.00;0.00;0.00;0.00;0.00;35718.00;0.00;41049.00;38263.00;31089.00;41049.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2786.00;4108.00;0.00;0.00;0.00;0.00;0.00;3065.00;3065.00;7.50;0.02;618.00;618.00;-438.00;0.00;438.00;1;1;7173.00;60.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
565.00;0.00;0.00;0.00;0.00;48015.00;0.00;51126.00;48015.00;34774.00;51126.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3111.00;0.00;4550.00;0.00;0.00;0.00;0.00;8690.00;8690.00;0.00;0.02;958.00;958.00;-620.00;0.00;620.00;3;1;13240.00;62.00;1;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
566.00;0.00;0.00;0.00;0.00;54000.00;0.00;57872.00;54000.00;37909.00;57872.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3872.00;5940.00;9100.00;0.00;0.00;0.00;0.00;1050.00;1050.00;15.00;0.03;1428.00;1428.00;-157.00;0.00;157.00;2;1;16090.00;37.00;0;1;4.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
567.00;0.00;0.00;0.00;0.00;0.00;0.00;35400.00;35400.00;28320.00;0.00;0.00;0.00;35400.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;410.00;410.00;410.00;410.00;0.00;1;0;7080.00;27.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
568.00;0.00;0.00;0.00;0.00;58553.00;0.00;84534.00;58463.00;46771.00;84534.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19994.00;6075.00;1170.00;0.00;0.00;0.00;0.00;0.00;10335.00;0.00;22.50;0.03;2890.00;2890.00;714.00;714.00;0.00;3;0;11692.00;56.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
569.00;0.00;0.00;0.00;0.00;120642.00;0.00;141765.00;120642.00;98851.00;128464.00;0.00;3954.00;0.00;0.00;0.00;0.00;0.00;9346.00;9361.00;11761.00;5583.00;0.00;0.00;0.00;0.00;0.00;16207.00;16207.00;0.50;0.12;16751.00;16751.00;-4456.00;0.00;4456.00;3;1;21791.00;59.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
570.00;0.00;0.00;0.00;0.00;31577.00;0.00;35662.00;31577.00;25262.00;33973.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1688.00;1688.00;2396.00;2910.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;181.00;181.00;-212.00;0.00;212.00;3;0;6315.00;37.00;1;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
571.00;0.00;0.00;0.00;0.00;37312.00;0.00;40496.00;37312.00;29850.00;39958.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;538.00;538.00;2645.00;1361.00;0.00;0.00;0.00;0.00;0.00;586.00;0.00;7.50;0.01;525.00;525.00;-99.00;0.00;99.00;1;0;7462.00;41.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
572.00;0.00;0.00;0.00;0.00;21725.00;0.00;36092.00;34541.00;27633.00;21486.00;0.00;0.00;14605.00;0.00;0.00;0.00;0.00;0.00;0.00;1550.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;358.00;358.00;358.00;358.00;0.00;1;0;6908.00;24.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
573.00;0.00;0.00;0.00;0.00;75076.00;0.00;80302.00;75076.00;60061.00;80302.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5225.00;700.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.08;6084.00;6084.00;-3310.00;0.00;3310.00;1;0;15015.00;58.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
574.00;0.00;0.00;0.00;0.00;2110.00;0.00;7435.00;2110.00;1688.00;4361.00;0.00;590.00;1920.00;0.00;0.00;0.00;0.00;563.00;4762.00;561.00;226.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;422.00;53.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
575.00;0.00;0.00;0.00;0.00;53825.00;0.00;65464.00;53825.00;43060.00;57555.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7909.00;7909.00;3729.00;5920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;2201.00;2201.00;-943.00;0.00;943.00;3;0;10765.00;61.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
576.00;0.00;0.00;0.00;0.00;75437.00;0.00;80294.00;75437.00;60349.00;80294.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4857.00;7137.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.08;6163.00;6163.00;-1655.00;0.00;1655.00;1;0;15087.00;28.00;1;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
577.00;0.00;0.00;0.00;0.00;0.00;0.00;75373.00;17393.00;13914.00;18847.00;0.00;56526.00;0.00;0.00;0.00;0.00;0.00;0.00;56526.00;1453.00;149.00;0.00;0.00;0.00;0.00;0.00;4787.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;3478.00;42.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
578.00;0.00;0.00;0.00;0.00;77446.00;0.00;82546.00;77418.00;61934.00;82128.00;0.00;205.00;213.00;0.00;0.00;0.00;0.00;0.00;204.00;4923.00;6634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.08;6599.00;6599.00;-2456.00;0.00;2456.00;1;0;15483.00;35.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
579.00;0.00;0.00;0.00;0.00;233888.00;0.00;248114.00;233888.00;185123.00;248050.00;0.00;64.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14226.00;18040.00;2275.00;0.00;0.00;0.00;0.00;28448.00;28448.00;27.50;0.18;40476.00;40476.00;-8448.00;0.00;8448.00;2;1;48764.00;59.00;1;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
580.00;0.00;0.00;0.00;0.00;32877.00;0.00;35041.00;32877.00;26301.00;35041.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2164.00;3210.00;0.00;0.00;0.00;0.00;0.00;115.00;0.00;0.50;0.01;259.00;259.00;146.00;146.00;0.00;3;0;6575.00;40.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
581.00;0.00;0.00;0.00;0.00;246260.00;0.00;261234.00;246260.00;214512.00;261234.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14974.00;14818.00;0.00;0.00;0.00;0.00;0.00;16929.00;16929.00;27.50;0.20;48558.00;48558.00;-4655.00;0.00;4655.00;3;1;31748.00;64.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
582.00;0.00;0.00;0.00;0.00;62462.00;0.00;618090.00;62462.00;49421.00;0.00;0.00;0.00;62462.00;0.00;0.00;0.00;0.00;555628.00;555628.00;0.00;13040.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.50;0.01;3486.00;3486.00;3006.00;3006.00;0.00;1;1;13040.00;52.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
583.00;0.00;0.00;0.00;0.00;158971.00;0.00;170069.00;158971.00;137396.00;168047.00;0.00;2021.00;0.00;0.00;0.00;0.00;0.00;0.00;1792.00;9304.00;7653.00;4550.00;0.00;0.00;0.00;0.00;9370.00;9370.00;27.50;0.17;27351.00;27351.00;-925.00;0.00;925.00;2;1;21574.00;44.00;0;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
584.00;0.00;0.00;0.00;0.00;5534.00;0.00;46933.00;18751.00;15000.00;15144.00;18751.00;13038.00;0.00;0.00;0.00;0.00;0.00;0.00;340.00;27842.00;0.00;0.00;0.00;0.00;0.00;0.00;18193.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;3750.00;74.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
585.00;0.00;0.00;0.00;0.00;30211.00;0.00;37778.00;30211.00;24169.00;32761.00;0.00;1413.00;0.00;0.00;0.00;0.00;0.00;3603.00;3603.00;3963.00;2778.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;99.00;99.00;-38.00;0.00;38.00;3;0;6042.00;43.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
586.00;0.00;0.00;0.00;0.00;30450.00;0.00;32550.00;30450.00;23789.00;32550.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2099.00;2111.00;4550.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;70.00;70.00;-219.00;0.00;219.00;2;1;6661.00;57.00;0;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
587.00;0.00;0.00;0.00;0.00;0.00;0.00;141774.00;21217.00;16974.00;47748.00;0.00;94026.00;0.00;0.00;0.00;0.00;0.00;0.00;118778.00;1778.00;0.00;0.00;0.00;0.00;0.00;0.00;9939.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;4243.00;66.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
588.00;0.00;0.00;0.00;0.00;0.00;0.00;25400.00;25400.00;16101.00;0.00;0.00;0.00;25400.00;9298.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;1;9298.00;43.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
589.00;0.00;0.00;0.00;0.00;36135.00;0.00;38989.00;36135.00;28908.00;38989.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2853.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;454.00;454.00;-693.00;0.00;693.00;2;0;7227.00;55.00;1;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
590.00;0.00;0.00;0.00;0.00;45203.00;0.00;51646.00;45203.00;36162.00;48262.00;0.00;1771.00;0.00;0.00;0.00;0.00;0.00;1612.00;1612.00;4831.00;4884.00;0.00;0.00;0.00;0.00;0.00;1502.00;0.00;15.00;0.02;1166.00;1166.00;-139.00;0.00;139.00;2;0;9040.00;34.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
591.00;0.00;0.00;0.00;0.00;3562.00;0.00;23697.00;20183.00;16147.00;16896.00;0.00;2210.00;4590.00;0.00;0.00;0.00;0.00;0.00;2208.00;1305.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;4036.00;50.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
592.00;0.00;0.00;0.00;0.00;88632.00;0.00;100851.00;88632.00;67867.00;94267.00;0.00;3500.00;0.00;0.00;0.00;0.00;0.00;3084.00;3084.00;9134.00;12586.00;2275.00;0.00;0.00;10651.00;5536.00;366.00;366.00;27.50;0.09;8231.00;8231.00;-532.00;0.00;532.00;3;1;20764.00;30.00;1;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
593.00;0.00;0.00;0.00;0.00;66865.00;0.00;70832.00;66865.00;50531.00;70832.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3967.00;7009.00;6825.00;2500.00;2500.00;0.00;0.00;0.00;0.00;22.50;0.06;3735.00;3735.00;3195.00;3195.00;0.00;2;1;16334.00;55.00;0;1;3.00;1.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
594.00;0.00;0.00;0.00;0.00;157545.00;0.00;217126.00;180393.00;152302.00;214441.00;0.00;301.00;479.00;0.00;0.00;0.00;0.00;1903.00;26655.00;10077.00;14834.00;2275.00;0.00;0.00;0.00;0.00;10982.00;10982.00;27.50;0.14;31450.00;31450.00;4388.00;4388.00;0.00;2;1;28091.00;69.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
595.00;0.00;0.00;0.00;0.00;102184.00;0.00;109505.00;102184.00;78051.00;109505.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7320.00;6328.00;0.00;0.00;0.00;0.00;0.00;17805.00;17805.00;27.50;0.11;11031.00;11031.00;4693.00;4693.00;0.00;1;1;24133.00;58.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
596.00;0.00;0.00;0.00;0.00;35253.00;0.00;39744.00;35253.00;23807.00;39480.00;0.00;255.00;0.00;0.00;0.00;0.00;0.00;8.00;1431.00;3059.00;3782.00;0.00;0.00;0.00;0.00;0.00;7664.00;7664.00;7.50;0.00;71.00;71.00;-857.00;0.00;857.00;1;1;11446.00;57.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
597.00;0.00;0.00;0.00;0.00;0.00;0.00;24035.00;23952.00;19161.00;0.00;0.00;83.00;23952.00;0.00;0.00;0.00;0.00;0.00;83.00;0.00;2634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;4790.00;41.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
598.00;0.00;0.00;0.00;0.00;14288.00;0.00;64076.00;14288.00;10915.00;14178.00;0.00;0.00;4989.00;0.00;0.00;0.00;0.00;44907.00;49787.00;0.00;1097.00;2275.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1687.00;0.00;1687.00;2;1;3372.00;65.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
599.00;0.00;0.00;0.00;0.00;156281.00;0.00;273509.00;156281.00;134296.00;190660.00;0.00;82848.00;0.00;0.00;0.00;0.00;0.00;0.00;107600.00;9628.00;12565.00;0.00;0.00;0.00;0.00;0.00;9419.00;9419.00;27.50;0.10;26499.00;26499.00;-1923.00;0.00;1923.00;1;1;21984.00;74.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;28.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
601.00;0.00;0.00;0.00;0.00;12020.00;0.00;13110.00;11976.00;10658.00;11976.00;0.00;1101.00;0.00;0.00;0.00;0.00;0.00;32.00;1132.00;1.00;1317.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;1;1317.00;83.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
602.00;0.00;0.00;0.00;0.00;0.00;0.00;76035.00;36000.00;28800.00;0.00;0.00;40035.00;0.00;0.00;0.00;0.00;0.00;36000.00;40035.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;446.00;446.00;446.00;446.00;0.00;1;0;7200.00;69.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
603.00;0.00;0.00;0.00;0.00;0.00;0.00;29973.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29973.00;29973.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.50;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;25.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
604.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;62.00;1;0;0.00;0.00;SP;4133.00;0.00;1;2018.00;100000.00;100000.00;0.00;0.00
605.00;0.00;0.00;0.00;0.00;34588.00;0.00;37320.00;34588.00;27670.00;34588.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2731.00;286.00;2444.00;3971.00;0.00;0.00;0.00;0.00;0.00;1017.00;0.00;7.50;0.01;361.00;361.00;-226.00;0.00;226.00;1;0;6917.00;45.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
606.00;0.00;0.00;0.00;0.00;11976.00;0.00;28440.00;28440.00;22752.00;0.00;0.00;0.00;11976.00;0.00;0.00;0.00;0.00;16464.00;0.00;0.00;1317.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;5688.00;71.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
607.00;0.00;0.00;0.00;0.00;136012.00;0.00;144522.00;136012.00;93808.00;144522.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8510.00;7707.00;0.00;0.00;0.00;0.00;0.00;34495.00;34495.00;27.50;0.11;15364.00;15364.00;-7227.00;0.00;7227.00;3;1;42203.00;53.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
608.00;0.00;0.00;0.00;0.00;0.00;0.00;20000.00;20000.00;20000.00;0.00;20000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;36.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
609.00;0.00;0.00;0.00;0.00;38591.00;0.00;42067.00;38591.00;30873.00;41467.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;600.00;600.00;2875.00;2149.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;601.00;601.00;-497.00;0.00;497.00;1;0;7718.00;55.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
610.00;0.00;0.00;0.00;0.00;78328.00;0.00;439558.00;78328.00;48714.00;437421.00;0.00;2137.00;0.00;0.00;0.00;0.00;0.00;0.00;354043.00;7186.00;7708.00;9100.00;0.00;0.00;0.00;0.00;12805.00;12805.00;22.50;0.01;3327.00;3327.00;-1593.00;0.00;1593.00;2;1;29614.00;50.00;0;1;4.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
611.00;0.00;0.00;0.00;0.00;40637.00;0.00;42737.00;40637.00;29300.00;42667.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;70.00;2029.00;4720.00;4550.00;0.00;0.00;0.00;0.00;2066.00;2066.00;7.50;0.01;483.00;483.00;-200.00;0.00;200.00;2;1;11336.00;26.00;0;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
612.00;0.00;0.00;0.00;0.00;62312.00;0.00;71181.00;62312.00;49850.00;66901.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4279.00;4279.00;4589.00;5499.00;0.00;0.00;0.00;0.00;0.00;1767.00;0.00;22.50;0.05;3582.00;3582.00;2236.00;2236.00;0.00;1;0;12462.00;30.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
